PlatformID,CountryID,Country,ResortID,ResortCode,Resort,ResortTranslation
2840ed3e-71c1-4772-8610-1b8c250d45dd,126,Japan,9426,F9A4XR,Rumoi,روموى
00284dfb-7452-4fbb-bf57-8a96bd328693,151,Malawi,5835,59TC31,Rumphi,رومفي 
20f95e75-19a0-43ef-bcac-9d75880c4215,75,England,8506,7K1OB3,Runcorn,رنكورن
0dce76d9-3c54-4b09-86cb-731a1ea3cc21,179,Namibia,6083,S4EXQ8,Rundu,روندو
#N/A,93,Germany,6981,9NNRAY,Ruppiner Land,روبينر لاند
9a00ddaf-29e3-4797-bdb4-b5ae8730753e,39,Bulgaria,1370,XTLVSR,Ruse,ريوس
dc70c211-4ed7-4ac9-9917-9538695eeed3,129,Kansas,9688,7FSA0P,Russell,راسيل
1d4404f1-f56e-43c4-862e-181dae0f0d32,15,Arkansas,4748,59MC3T,Russellville,ريسلويل
67d15d22-2d32-4c36-b544-942329c82dd3,1,Afghanistan,17,KIY9FU,Rustaq,الرستاق
9796072d-de5a-4b2a-ac9e-105510609c91,91,Georgia,3546,U72S0A,Rust'avi,روستاوي
70f7747d-4982-45b7-8975-aa913f6cfc4d,145,Louisiana,4829,R362JP,Ruston,روستون
#N/A,72,Ecuador,7712,Q0BW94,Ruta del Sol,روتا ديل سول
c0e24547-9fd4-4bf9-9d07-2c045792d023,41,Burundi,1395,NUN5E5,Rutana,روتانا
32d7dd60-462e-4aef-bdb1-e1eff3813257,116,Indonesia,3881,WOY98S,Ruteng,روتينغ 
51f9d91e-ceba-4ffa-b501-0a51cb57de9e,269,State of Victoria,10448,670OLY,Rutherglen,روثرجلين
8ec6bd98-768a-4da0-9722-01ca58b868ea,302,Vermont,6291,OJJ18T,Rutland,روتلاند
6016434e-6122-4995-9e4f-f5107e872067,75,England,8510,8C3A5M,Rutland,روتلاند
e06bfc36-874b-41bd-bb8f-c6d3aaa6b1d7,119,Iraq,4038,QIRPHJ,Ruwandiz,روانديز
925ec8e4-c80b-40b9-b5d6-a648fc783742,41,Burundi,1391,XTSS0U,Ruyigi,رويجي
f5f02019-c04f-4aba-ba8e-c862de6c4e38,253,Slovakia,2168,AQ0XAZ,Ruzomberok,روجومبيروك
b5d8e78a-3466-4be3-a92b-4722081ac614,233,Rwanda,1011,FK4RH4,Rwamagana,رواماجانا
dd75815e-0eb3-4188-bd97-4e67ece6c3a9,232,Russia,903,3JI0EA,Ryazan,"ريازان """
dbb30b6f-54dc-4434-a5c1-ee48d1ed9ac9,222,Poland,577,5THK8A,Rybnik,ريبنيك
6721d939-3d56-45af-b330-798b534c2763,75,England,8507,7SSE9G,Rye,راى
75a90f02-027a-496f-8dab-7c0d2c98c895,190,New York,10753,6KKVS2,Rye,راى
ab53835a-d17a-4c0b-8f87-483a90dd1b0f,222,Poland,576,9WZP4O,Rypin,ريبين
11fdfb6c-969a-4c97-aecf-5859ea789631,126,Japan,9232,027EHI,Ryugasaki,ريوغاساكي
aa588ccf-4927-449f-a483-c5df0cd0a2dd,222,Poland,504,9M8FZV,Rzeszow,رزيسزو
b8d91d56-12bd-48de-b467-f2ba6b82d833,303,Vietnam,4358,04PGQ3,Sa Dec,سا ديك
8f334459-0069-4463-8fb0-d69d42a05918,283,Thailand,2409,PT83V2,Sa Kaeo,سا كايو
#N/A,19,Austria,7440,JNFMI9,Saalachtal,شلشاتل
#N/A,19,Austria,7385,IHT5JD,Saalbach,سالباخ
3a6ab628-ff9b-44c6-a8f7-2cf67a26f776,93,Germany,8977,PQ0P2Q,Saalfeld,سالفلد
bcedfd35-138a-4dfd-9b61-c38fab12e23f,93,Germany,2046,XZMTDX,Saarbrucken,ساربروكن
1a21d12e-f945-490b-9c5d-77dafef9acf5,93,Germany,8825,0G58HA,Saarland,سارلاند
#N/A,276,Switzerland,7231,F58LPO,Saas,ساس
#N/A,276,Switzerland,7652,OMNJ24,Saas Valley,وادي ساس
b509b80b-a2b6-42d1-8722-dc3e69ca0fd6,20,Azerbaijan,1262,LI08MK,Saatli,ساتلي
c632fce1-9ed3-43a7-a537-e0f62309b4d8,248,Serbia,863,DEPFJA,Sabac,شاباك
0fb12cd0-fcf0-4644-822b-9d4165691a89,126,Japan,9630,VWN492,Sabae,ساباي
61888004-6242-4d6a-8f9c-387238ddbff2,152,Malaysia,9745,AH8J4T,Sabah,صباح
3cdac694-81c0-42e1-bc25-7c768c9b0c63,70,Dominican Republic,3180,SR6LPZ,Sabaneta,سابانتا 
6e2ddbb5-e1f3-43da-9bf1-e402d34262d9,142,Libya,5645,CIQ00F,Sabha,سبها
666cd658-9088-4579-94eb-d864056a51dc,20,Azerbaijan,1284,WRK8GS,Sabirabad,صابر أباد
c37640ea-4b42-4357-89e4-b4b2c4aab7b4,231,Romania,747,FIX00W,Sacele,ساجله
1a0de39a-a4e0-4dbc-87d9-2eac73fb05b2,185,New Brunswick/Nouveau-Brunswick,9995,FJFZHU,Sackville,ساكفيل
e6a3a665-b689-4d2c-abbe-be6ce68aefa6,42,California,6328,200H5J,Sacramento,سكرامنتو
#N/A,219,Peru,7259,FGX88T,Sacred Valley of the Incas,ساكريد فالي الانكاس
7a1530a6-9606-44e3-a008-3f0a2c2a1bd5,312,Yemen,4437,P1C1K6,Sa'dah,صعدة
7621c0ee-a558-4ce4-9b6f-c5831dc3cd37,283,Thailand,2410,GNOTDU,Sadao,ساداو
7ce364cf-d8ec-4d64-8e28-bb086b2c738a,126,Japan,11131,1L7XFW,Sado,سادو
b9f8b502-defc-4d60-9cd8-4f804a34f32c,14,Arizona,8250,LB4VCM,Safford,سافورد
56fe9c04-7ea3-4546-bf44-560f3984ceac,75,England,8606,SD4YWC,Saffron Walden,سفعران والدن
9fcc889f-ff8b-47ee-b238-3c07ca1821c2,176,Morocco,5661,0XGFTW,Safi,صافي
ce77322d-4523-492e-b507-8d9298f4f5f1,288,Turkey,2805,5Z0KZS,Safranbolu,سفرنبولو
016e0111-6555-4728-91d7-da3db7b72fd2,126,Japan,5376,MMO3ZD,Saga,ساغا
a9054fe1-5832-46f3-b6b4-5631afc866f3,126,Japan,9652,XP1N9U,Sagae,ساغاي
43a5aa9c-526b-4b90-9832-216003f9ec63,178,Myanmar,5781,S15YVP,Sagaing,ساغانغ
38410b5b-7016-46cf-a589-b6bc592e6548,165,Michigan,5147,JOR1B2,Saginaw,سجنو
09db2e5f-b407-41ca-9e1b-bbe65e36f562,60,Cuba,1939,2MTTUA,Sagua de Tanamo,ساغوا دي تانامو
983e62c7-ca9f-42cb-a8b4-c032fb708aae,60,Cuba,1938,VZ1EME,Sagua la Grande,ساجوا لا غراند
a40fcdb6-25cb-4a89-a1e0-746af0ff77dd,227,Quebec,4577,PCNC0W,Saguenay,ساجوينى
05cc6f44-8848-4039-84f3-4c92b5d12b7b,128,Jordan,5345,39JX9G,Sahab,سحاب
4d05929b-7dd4-44cf-be66-5982b67a7795,212,Pakistan,422,8MG3ID,Sahiwal,ساهيوال
661529eb-b357-4d6e-9bf3-35a8e663e51d,7,Algeria,3209,WZHUCF,Saida,صيدا  
0d94f7df-fac1-470d-b72b-6d07bcde9923,126,Japan,9372,B3LFQ9,Saijo,سايجو
fc29ecaa-913a-49e9-b620-03fd61b8925b,126,Japan,9238,0YGD1A,Saiki,سايكي
f3b6a82b-fd6b-4321-ab23-39d69a47d078,227,Quebec,10266,72CE6U,Saint Antonin,سانت أنتونين
85d22103-d2b4-4975-bf65-199b9456841d,84,Florida,8638,9C6EWB,Saint Augustine,سينت أوغسطين
076aeff5-1b15-4159-9e29-2b856bdd4c18,169,Missouri,4851,3TJW6I,Saint Charles,سانت تشارلز
2774e8c5-b721-4040-91b3-70d9b4409c51,167,Minnesota,5164,87YU19,Saint Cloud,سينت كلاود
1af79c05-73b5-44c7-972e-a70b9fe87ba8,292,U.S. Virgin Islands,4336,UH845K,Saint Croix,سانت كروا
916cfef0-2bba-4a18-a1d6-e238a0cc5fc2,227,Quebec,10267,971BJ7,Saint Felicien,سانت فيليسيان
124e0f71-7df8-4592-b610-980a6f3ebc44,227,Quebec,10271,ICZO4I,Saint Georges,سانت جورج
972aa382-1e7b-410c-a387-a70d296925ea,98,Grenada,3539,56WQNG,Saint George's,سانت جورج
4183dc6a-c06d-40b3-af73-b9ffcc8275b3,127,Jersey,5336,ZZPL27,Saint Helier,سانت هلير 
f82e6a7e-7922-46da-8a26-d281e87e43e9,227,Quebec,10263,4UYAVW,Saint Hyacinthe,سانت هاسينت
2f8d8260-f33f-45d5-936a-867fdec1aac0,185,New Brunswick/Nouveau-Brunswick,9999,U82Y8P,Saint John,سانت جون 
34328b81-6198-4641-9964-620b666dec24,12,Antigua and Barbuda,48,TMXFZO,Saint John's,ساينت جونز
42c2bb62-7d88-41b5-be29-84766a00facf,169,Missouri,4852,M2QXQD,Saint Joseph,سانت جوزيف 
e6d026c8-77b3-4dcc-bb27-2c9fb88a5158,167,Minnesota,5165,UR7FKU,Saint Paul,سينت بول
23efea9f-0c79-4aed-9f29-1420de619f69,102,Guernsey,3557,1PDQKO,Saint Peter Port,سانت بيتر بورت 
207a9294-ec30-40b6-a18e-49fa6c5c5a76,169,Missouri,10770,KRPIY1,Saint Peters,سانت بيترز
817070e9-72f3-460e-84e3-51a1f6b6582f,232,Russia,900,6BQQG5,Saint Petersburg,سان بطرسبورج
58f34a42-7b45-4276-89fa-71dd13c4c4cf,85,France,8704,9JNZJS,Saint Raphael,سانت رفائيل
8c12e3a1-9ce7-4450-8f7a-f85dedc8c407,85,France,3447,E5JQP3,Saint-Brieuc,سانت برييوك 
bc88121b-6956-4ed8-8d38-fb5d3230456d,85,France,8725,ENNAYA,Saint-Cyprien,سان سيبريان
102871af-0c62-4821-bc1b-0cad7cb1fa34,229,Reunion,720,BYB800,Saint-Denis,سان دنيس 
a8f2382d-c54c-4e8f-82da-7ca008c05af7,85,France,8793,WNKLDR,Sainte-Maxime,سان ماكسيم
5de0b1a5-a7b8-458e-91d9-b010385740d3,85,France,8710,ASV2T9,Saintes,سينتس
7515fb11-52bd-44eb-8b44-ebab37de3ada,85,France,3446,89DP5M,Saint-Etienne,سانت إتيان
#N/A,85,France,10991,1YT5BX,Saint-Jean-Cap-Ferrat,سان جان كاب فيرات
1686c623-b03f-4992-8201-7d0a3f54416c,86,French Guiana,3555,RYIZ45,Saint-Laurent-du-Maroni,سان لوران دو ماروني
48144f88-e3c0-4efe-8a2a-5195ebcd9681,85,France,3445,G9WN6B,Saint-Lo,سانت لو
00bc4616-da54-4b3a-bcf5-e7e82dbed6e6,247,Senegal,2196,BCP0Q3,Saint-Louis,سانت لويس
cfb657db-5ba2-47cb-a12d-05fbe3635502,85,France,3528,9OCE2E,Saint-Malo,سان مالو 
e2814898-4afb-4fde-bd33-50f71e1a3e2d,239,Saint Pierre and Miquelon,631,DFNVFD,Saint-Pierre,سان بيير
267d2609-0ada-430c-9726-f11005eda597,85,France,8787,V2BW6B,Saint-Raphael,سان رافائيل
#N/A,85,France,11144,ACV3E9,Saint-Seurin-sur-l'Isle,سان - سورين - سور - ليزل    
a451acd9-2412-484a-b360-05b7fc05e577,202,Northern Mariana Islands,5811,I9QW2E,Saipan,سايبان
3cf4e6bf-8add-4fbc-9df1-d5a56e925722,126,Japan,5416,OBXUMT,Saitama,سايتاما
15abc34b-7786-475b-abb8-a88169ad350a,126,Japan,9392,CWWSP3,Sakado,ساكودو
dfa0f00d-0241-4f3c-b05b-7af5fa27c567,126,Japan,9407,DPQ2E5,Sakai,ساكاي
45489a78-6c8f-4121-89ad-a002c2053c53,126,Japan,9628,VKV5P0,Sakai,ساكاي
f78ea9a0-4b14-4d98-a0f6-50ce90d20dd7,126,Japan,9533,NJDPJB,Sakaidecho,ساكايدي
c498bd96-eb67-4067-91f5-cf286156b3a9,126,Japan,9667,YTB6AB,Sakaiminato,ساكايميناتو
7a6e3139-f8c6-47dc-8e4d-0709e4c3c9eb,245,Saudi Arabia,1018,RB0QAF,Sakakah,سكاكا
ab0fe566-e1e6-49ff-a432-e0314683dfac,126,Japan,9398,DEB79T,Sakata,ساكاتا
02d13a22-ef0f-4436-a629-62199456320f,28,Benin,1397,JJQLC4,Sakete,ساكيتي
#N/A,22,Bahrain,6735,4H3ZQL,Sakhir,الصخير
6692a2d4-43b0-4cd7-a986-ee5b4eed427b,294,Ukraine,3007,AVQEYY,Saki,ساكي 
66bf5511-9e62-43a7-83c5-66bc29e482c9,195,Nigeria,6126,AV1MSJ,Saki,ساكي
12eb12d1-adc2-403b-8b61-0026ec36c979,283,Thailand,2408,DP1GOF,Sakon Nakhon,ساكون ناخون
089589bd-d102-4216-97eb-31af8dcea1a4,126,Japan,9506,LJ8RG2,Saku,ساكو
38ba6f78-6c7b-4dcf-aca3-722c08386b88,126,Japan,9276,38QHY7,Sakura,ساكورا
e43d88e7-e03b-4e92-a0ae-43ab1b1ed4c6,126,Japan,9339,89EGON,Sakurai,ساكوراي
743091e6-f66e-46d6-92ae-3abb32527e41,13,Argentina,102,ZBAHYB,Saladas,سالاداس
#N/A,231,Romania,7341,HB0N3F,Salaj,سالاج
81958cbd-ce86-4118-b238-abda3068837f,209,Oman,305,NAUBEQ,Salalah,صلالة
726c5e82-340c-4760-a0ee-566067c33b73,101,Guatemala,3654,Q1HESC,Salama,سلامة 
4b041321-43ae-41fd-a744-9ec5dfee5a97,164,Mexico,5990,MF7GST,Salamanca,سالامانكا
e3bd521b-50fb-46e7-bb73-0f0067128ec0,263,Spain,3340,N3HQ4X,Salamanca,سالامانكا
b9676371-b650-4eeb-a321-e52fd7bea1de,138,Latvia,5626,WIJ4IQ,Salaspils,سالاسبيلس
51a2905f-097e-4db9-8e01-bb1417f6b2b3,70,Dominican Republic,3179,WLM786,Salcedo,سالسيدو 
#N/A,138,Latvia,7166,DT7BVM,Saldus Municipality,بلدية سالدوس
a03235d8-35fe-4caf-8f13-3e2772bd3875,232,Russia,985,AVIPTN,Salekhard,ساليخارد
c3c1fd72-08d4-42eb-9cce-6927758294b1,114,India,9115,9O8CLQ,Salem,سالم
53934d27-867a-42ce-b6df-1968d50f1072,211,Oregon,6428,LECCD1,Salem,سالم
4993853e-64eb-4a00-beb6-88cdc8786550,304,Virginia,6528,E4MCEB,Salem,سالم
bfad2d6f-9fef-48f1-81e5-d2ab0fcefa72,160,Massachusetts,9774,2R9H0Q,Salem,سالم
#N/A,123,Italy,7800,S0W5Y5,Salento Peninsula,شبه جزيرة سالينتو
f104ee67-a995-46fe-b347-4bf61e4e9124,123,Italy,5261,3JPGQ4,Salerno,ساليرنو
bfa60ec4-c9c4-427f-b02d-44e3c1545280,75,England,4665,7ZX2D3,Salford,سالفورد
2b564a75-61f3-43ee-958d-adcb1375ac2a,110,Hungary,3807,J59GCT,Salgotarjan,سالجوتارجان
#N/A,123,Italy,8154,ZMR8LG,Salice Salentino Wine Area,ساليس سالينتينو واين ايريا
d36c8178-3a3f-44b1-a26d-31616f8765bd,54,Colorado,8432,J1BG6N,Salida,ساليدا
29025b30-0b8d-4a59-a0d0-a1e5c7cdd944,288,Turkey,2612,6UZ71Y,Salihli,ساليهلى
f5c5f47b-6c24-447f-ad49-8fee06e5a334,25,Belarus,1584,8E5CTW,Salihorsk,سيلهورسك
9771add5-2b27-4a6f-9d96-c33bcd8088a6,151,Malawi,5834,VGWB6B,Salima,سليمة
cbf0a6ad-d6ce-48ca-92a4-6de4b58055d8,129,Kansas,4519,BWWFOI,Salina,سالينا
82ab6038-16cb-4ec9-b5da-23193fdcb2fa,42,California,6329,Q8P4L2,Salinas,ساليناس
435f0f13-13cf-4147-9e8a-bf7048aeeeb9,159,Maryland,4840,3K9LEC,Salisbury,سالزبوري
8a19a2eb-3fb4-454b-84dc-8d08c35572a1,198,North Carolina,4896,FMJTWV,Salisbury,سالزبوري
42730fd4-8270-4d4b-9f0e-db87052f1427,75,England,8582,N53P9S,Salisbury,سالزبوري
#N/A,83,Finland,6722,468K5J,Salla - Posio (region),منطقة سالا - بوسيو
08d0a0c0-5a1b-48f4-8586-e635dfb2a9e9,118,Iran,4110,BFAHR1,Salmas,سلماس
866aab87-2cb0-44eb-818e-9d4c7624d4c1,36,British Columbia,8329,NG25GY,Salmon Arm,سلمون أرم
5870a352-9a0b-4103-8031-70b8e7c6b722,231,Romania,746,1ZHWVA,Salonta,سلونته
a2a55fac-3a6f-446e-8c50-288a304857ff,232,Russia,902,9CMG91,Sal'sk,سالسك
5a235c1b-9e53-485c-84b3-dfcd0401e088,297,Utah,6381,WN3A52,Salt Lake City,سولت ليك سيتي
917731c8-2697-49fc-9f42-d256243dc143,13,Argentina,1190,MP4NGA,Salta,سالتا
96d7e8ed-8c36-4323-9085-53826e9e3fa2,75,England,8583,N60MK9,Saltburn-by-the-Sea,سولتبرن باي ذا سي
8f1721a7-98be-4d74-b8d4-b0f3fb1824fb,164,Mexico,5989,PYLXLK,Saltillo,سالتيلو
35189451-0ce4-4176-a1cd-a68866648a34,35,Brazil,1458,LW4IQ8,Salto,سالتو
1aa5a8f1-0e69-4214-9320-c37c070ba327,296,Uruguay,4205,04ZRFI,Salto,سالتو
64bd3a9c-8bd3-493b-bd51-3d9f536f12b0,35,Brazil,1457,I328FO,Salvador,سلفادور
dff98426-4328-4f52-b40d-6fb54dff8ecf,70,Dominican Republic,3178,J8QX7M,Salvaleon de Higuey,سالسيدو
e0358940-c74d-4c52-ba4b-ca446e936fd9,164,Mexico,9804,0LOTGF,Salvatierra,سالفاتيرا
#N/A,247,Senegal,7365,HZO7S1,Saly Petite Cote,سالي صغيرتي كوت
4c7cd93c-b279-4a4f-aed2-70156089bd2a,20,Azerbaijan,1261,17OCC1,Salyan,ساليان
72146a42-ff7e-4951-9beb-9372ad3133cf,19,Austria,1250,YE8TJW,Salzburg,سالزبورغ
#N/A,19,Austria,8031,X04HA1,Salzburg Lakes (area),منطقة سالزبورغ ليكس
#N/A,19,Austria,7014,ACNY5F,Salzkammergut,سالزكاميرغوت
79d1838d-ef12-42d9-a79e-03f24b4c4398,283,Thailand,2407,YCLL8G,Sam Phran,سام فران
f8c9e4d4-e492-4dcc-9248-b373b4625adc,283,Thailand,2317,3SCVTM,Sam Roi Yot,سام روي يوت
def0449b-9853-47ab-bf49-3114a20520ac,70,Dominican Republic,11012,366OHR,Samana,سمانا
14b23138-9a96-4def-8b39-909198e56ec5,232,Russia,901,7DNR7H,Samara,سمارا
47ed6879-2cf8-4884-aa7d-cc01d3dcb2f8,116,Indonesia,3880,3K35QL,Samarinda,ساماريندا
cad6169d-0ec9-4642-a4cb-4f23ddbe5993,298,Uzbekistan,4222,3DHSOM,Samarqand,سمرقند
4830283b-434f-4f6e-98a0-f1efbcd790eb,119,Iraq,4037,WVA9IU,Samarra',سامراء
#N/A,10,Angola,7031,ALPGBH,Samba Caju,سامبا كاجو
ea8931f3-cdcf-44ce-a7e3-b9fcd91ff99c,149,Madagascar,5705,XTWOTR,Sambava,سامبافا
a982a51b-5857-4308-825d-5fc7be894aab,294,Ukraine,3006,DJLA5R,Sambir,سامبير
6e2c101d-c1d4-4fae-9112-c112785b18b4,71,East Timor,2534,PRUBAU,Same,سايم 
7c41b499-9e10-4d75-9730-918f5c8aa588,59,Croatia,3747,I8SQ9G,Samobor,ساموبور 
387c9e82-2637-46ee-8fa7-913d2b5416c6,96,Greece,9042,4VKDMI,Samos Island,جزيرة ساموس
bf082578-08df-4ca4-a509-c060865079ea,116,Indonesia,3879,KYX4DV,Sampang,سامبانغ 
c1d29cc7-8e60-4eda-8a34-dfa7216a97fb,116,Indonesia,3878,FYKY38,Sampit,سامبت 
86b2ad7a-1237-4adc-94b6-87bb367b984d,43,Cambodia,5480,I4K6YI,Samraong,سامراونغ
634ab51d-3b60-4125-bffe-0a3ab2203ab9,288,Turkey,2804,A4KPX1,Samsun,سامسون
729edb93-7bdc-4a5a-adfd-b59e8496200f,283,Thailand,2406,4YCT7G,Samut Prakan,ساموت براكان
186b1a12-25d7-4cee-ba87-46764ef0929b,283,Thailand,2405,V9DX84,Samut Sakhon,ساموت ساخون
0b517ee1-3567-45d5-9b4e-9e8a11d229f2,283,Thailand,2404,41DSBG,Samut Songkhram,ساموت سونغرام
9c164702-8f98-4035-82ab-a167da5e3b50,154,Mali,5766,9N8GXJ,San,سان
f4d931a7-7a57-4a3b-b249-4b4ab50b0ff3,53,Colombia,1880,671YH3,San Andres,سان أندرياس
36ba579e-a9f2-4acf-ab91-2adf0f8a8a07,101,Guatemala,3653,6TD21A,San Andres Itzapa,سان اندراس إتزابا 
c3521295-516a-4ecb-9631-e28d96b4a576,282,Texas,5019,CZIT1S,San Angelo,سان أنجيلو
a5db85ce-6211-4d5f-83e9-c0b4d80bb944,282,Texas,4993,GS8VL1,San Antonio,سان أنطونيو
4ff0a593-1558-44ca-9722-1f9fcac41243,42,California,10838,EMHKCF,San Antonio,سان أنطونيو
f44ce148-1eca-4ac3-9dfd-9e5b4eda3d9c,301,Venezuela,4273,9NTCBR,San Antonio de Los Altos,سان أنطونيو دي لوس ألتوس
bc915a12-1af1-4622-9a8f-d09c84ff2570,60,Cuba,1937,BTMQ1W,San Antonio de los Banos,سان أنطونيو دي لوس بانوس
e29287ed-5526-4e64-b76c-55f60b1c5f3a,301,Venezuela,4272,NV5AIF,San Antonio del Tachira,سان أنطونيو ديل تاتشيرا
cb9b375e-f14a-4d6b-95f4-8775df3536ad,13,Argentina,1189,P2QMIG,San Antonio Oeste,سان أنطونيو أويستي
ea4d6a87-68ee-4c8b-a272-2d10a637facf,282,Texas,10560,ME20GM,San Augustine,سان أوغسطين
d74e8f07-4b1f-4880-b11d-2acc37a3d013,101,Guatemala,3651,VNDCMH,San Benito,سان بنيتو 
249728c9-d4ae-4ac9-a3d4-38cdc2bdb6c0,42,California,6330,ODXBAK,San Bernardino,سان برناردينو
5cc21d83-32aa-4bb6-a89b-560b079db810,164,Mexico,5938,0BU6E4,San Bernardino Contla,سان برناردينو كونتلا
82051b76-d342-4244-899d-b407ceee2205,301,Venezuela,4271,7PYV56,San Carlos,سان كارلوس
39689c7b-32e7-41a1-a3e0-8478779e79f6,301,Venezuela,4270,C23JR0,San Carlos del Zulia,سان كارلوس ديل زوليا
baca2491-64ad-481b-a3a7-28ac7fda0bb4,42,California,8394,P7AQOO,San Clemente,سان كليمنتي
28c50985-76c1-4a3e-a8da-0c86ad10c619,70,Dominican Republic,3192,CBYH7I,San Cristobal,سان كريستوبال 
e91e62ab-275d-4b2e-8e81-fdeeeb059b15,301,Venezuela,4269,8XR5TL,San Cristobal,سان كريستوبال
72d1ba6d-d2bd-4528-a2f6-37184c0c766f,164,Mexico,5884,YHP5KQ,San Cristobal de las Casas,سان كريستوبال دي لاس كاساس
#N/A,72,Ecuador,8088,Y8SUG7,San Cristobal Island,جزيرة سان كريستوبال
76a51c73-3962-49b6-a773-6ce19c2ef6c7,42,California,6331,BA9MED,San Diego,سان دييغو
31c798c5-7beb-47c2-9403-98705bee75e7,164,Mexico,5988,1L459P,San Felipe,سان فيليب
28da9648-4ab0-4d5f-93ed-fe523308129b,301,Venezuela,4268,BHN1HA,San Felipe,سان فيليب
35849060-8b70-4a30-9345-9d76bd0ff35b,220,Philippines,366,R24WAP,San Fernando,سان فرناندو
8461d013-2120-4dc4-a0b7-0b21aef67b8b,220,Philippines,367,L8KI76,San Fernando,سان فرناندو
abba9e80-644e-4c1e-b474-e3091b0bfa88,286,Trinidad and Tobago,2909,8VXNY1,San Fernando,سان فرناندو
fcc5273e-55d3-4c86-9a39-72ec46435612,301,Venezuela,4333,BZTZ19,San Fernando de Apure,سان فرناندو دي أبور
ac57abce-1b58-4019-b744-095ec458eca4,70,Dominican Republic,3176,RRUGWD,San Fernando de Monte Cristi,مونتي كريستي
607eedb2-4642-4c78-9ea8-e0241f1d90fa,13,Argentina,1188,EL62P7,San Fernando del Valle de Catamarca,سان فيرناندو ديل فالي دي كاتاماركا
c00dbfe6-2fcc-4393-a51c-d1f34f852252,13,Argentina,1187,3N95VD,San Francisco,سان فرانسيسكو
cb48d415-b61e-440c-8790-8773f3e3c42f,74,El Salvador,2243,CR8T09,San Francisco,سان فرانسيسكو
1d65d9aa-bb53-40eb-9200-ba27632beffc,42,California,6332,BP2ZX6,San Francisco,سان فرانسيسكو
36e22c2f-c03b-4031-a148-ca99a5afc2f6,70,Dominican Republic,3175,NRRJF5,San Francisco de Macoris,سان فرانسيسكو دي ماكوريس
04face24-0f11-4a6b-84a3-5d19254ccd5f,101,Guatemala,3650,708ZY3,San Francisco El Alto,سان فرانسيسكو إل التو 
000aa2f2-adcb-45d7-bc41-3650b0d6eac4,60,Cuba,1925,AT0UGS,San German,سان جيرمان
2fa2c4c3-0819-443d-8abc-35fa282bc3af,13,Argentina,101,IZV4R6,San Isidro,سان إيسيدرو
#N/A,219,Peru,11064,EP3RO4,San Isidro,سان ايسيدرو
6130da55-662f-45be-9db4-864e43be392a,13,Argentina,100,WPSHP1,San Javier,سان خافيير
15d4cefe-0c26-432a-8615-1e14b498aa97,58,Costa Rica,1913,XWX9H1,San Jose,سان خوسيه
44c3f632-f3d2-4673-8788-a0abf3933d52,42,California,6333,3LFRTJ,San Jose,سان خوسيه
191ed8e9-6fd7-401c-ad9a-b29faa7b8e5a,301,Venezuela,4267,R6W5UX,San Jose de Guanipa,سان خوسيه دي غوانيبا
3ea1294a-d95c-44b8-a2b9-be343001bd50,13,Argentina,1186,HBBN8P,San Jose de Jachal,سان خوسيه دي جيهال
b5878bca-3ae8-4741-9063-f225e7be5915,60,Cuba,1935,ESNZA3,San Jose de las Lajas,سان خوسيه دي لاس لاجاس
edd00fc0-6884-4d51-9770-25535b62ac0d,296,Uruguay,4204,WM64W2,San Jose de Mayo,سان خوسيه دي مايو
90604515-9213-4f56-8f4e-163c11e05aac,70,Dominican Republic,3174,ZS1FCE,San Jose de Ocoa,سان جوزيه دو اوكو 
#N/A,164,Mexico,7061,BA0TFV,San Jose del Cabo,سان خوسيه ديل كابو 
ce3d88de-a820-4b7d-9809-1ee1d2e1e2fa,53,Colombia,1911,BLWZBG,San Jose del Guaviare,سان خوسيه ديل غوافيار
c890f00b-06a9-4db9-aeae-b3fc6df0ea81,101,Guatemala,3649,ZJ3ZLA,San Jose Pinula,سان جوزيه بينولا 
e350bd74-20e0-449f-acfb-76ee67308efd,13,Argentina,1185,HTJPI6,San Juan,سان خوان
e9a60921-9ea4-4b8a-ae75-89dd2619bab4,225,Puerto Rico,648,QXDSNR,San Juan,سان خوان
d21fef49-ba2b-458a-a6bc-639874cc3fdc,217,Paraguay,706,YDDJH8,San Juan Bautista,سان خوان باوتيستا
70f31987-7395-4e30-9df7-392b69a407c0,70,Dominican Republic,3173,DY377C,San Juan de la Maguana,سان خوان دي لا ماغوانا
74cd19fb-e92d-499b-b597-aa43a5a12b56,164,Mexico,5987,ASKZ1L,San Juan de los Lagos,سان خوان دي لوس لاغوس
7c55fe80-99e4-4ce0-b66f-c35fa140a02e,301,Venezuela,4266,9NNQVG,San Juan de los Morros,سان خوان دي لوس موروس
6b648a47-229e-4584-85ca-2ebce778fc72,164,Mexico,5883,LTQ7I7,San Juan del Rio,سان خوان ديل ريو
58965d17-59c5-4d76-b49e-355673ed11bd,101,Guatemala,3648,QATJT6,San Juan Sacatepequez,"سان خوان ساکاتیبیکیس
"
a08aacda-d62b-43d2-8ac2-7389ac9303bc,13,Argentina,1184,62G9VT,San Justo,سان جوستو
9d0e3897-980d-4036-ba3e-72beeea350c3,283,Thailand,2330,H1TUAO,San Kamphaeng,سان كامفانغ
5d0bbdd5-9649-4293-8527-ea3c65c9cddc,101,Guatemala,3647,RUIVQU,San Lucas Sacatepequez,"سان لوكاس 
ساکاتیبیکیس
"
